"title";"description";"address";"gisx";"gisy";"image";"link"
"De Piramide";"Deze stedelijke basisschool zorgt voor de ontwikkeling van de totale persoonlijkheid van elk kind; spreekt daarbij de cognitieve, de sociale, de technische, de muzische en de lichamelijke mogelijkheden aan; stimuleert gelijke kansen door verstandig om te gaan met verscheidenheid; speelt in op maatschappelijke veranderingen, ... De volledig uitgeschreven visietekst ligt ter inzage bij de directie.";"Pierenbergstraat 33, 2020 Antwerpen";"4.3811647";"51.1887880";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de piramide.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009972"
"De Kameleon";"Een autonome kleuterschool, waar kleuters een fijne kleutertijd kunnen beleven. We zijn een "open school" waar iedereen welkom is. We hebben een grote tuin, openluchtklassen en zijn gelegen naast het Kiel Park. De totale persoonlijkheidsontwikkeling in al zijn aspecten staat centraal in ons onderwijs. Voor- en nabewaking mogelijk van 7u00 tot 18u00.";"Constant Permekestraat 2, 2020 Antwerpen";"4.3824040";"51.1900210";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/dekameleon.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009976"
"Het Vosje - campus De Tandem";"Op onze campus "De Tandem" ligt de Stedelijke Kleuterschool "Het Vosje" en de Stedelijke Lagere school "Expo 34". Vanaf de leeftijd van 2 jaar en 6 maanden kan je kind ingeschreven worden in de kleuterschool "Het Vosje" en blijft ingeschreven tot het einde van de lagere school "Expo 34". Onze visie van kleuterschool Het Vosje is er op gericht om alle facetten van de persoonlijkheid van het  kind de nodige kansen tot ontwikkeling te bieden. Niet enkel het verstand, maar ook het hart, het lichaam en de creativiteit zijn voor ons belangrijk. U kan ons aan het werk zien en een kijkje nemen in onze school.";"Jan de Voslei 10, 2020 Antwerpen";"4.3898421";"51.1878952";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009978"
"De Pingu&#239;n";"Het supergemotiveerde team is gespecialiseerd in het werken met kleuters die reeds een stapje verder kunnen dan de groep en ook met kleuters die nog een extra steuntje nodig hebben. Kijk vlug naar onze website, of nog beter, kom eens een kijkje nemen in onze school terwijl we aan het werk zijn!";"Valerius De Saedeleerstraat 2, 2020 Antwerpen";"4.3761824";"51.1915649";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009980"
"Leefschool Toverbol";"Wij zijn een katholieke, kindgerichte en wereldgerichte basisschool. In ons opvoedingsproject streven we naar vriendschap, begrip en respect. Wij vinden het belangrijk dat kinderen optimaal en harmonisch leren ontwikkelen in een interculturele samenleving. In dat gegeven van harmonische persoonlijkheidsontwikkeling speelt het "ervaringsgerichte" onderwijs een belangrijke rol.";"Wittestraat 116, 2020 Antwerpen";"4.3838386";"51.1874310";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de toverbol.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009982"
"Domino";"Basisschool DOMINO is een kleinschalige multiculturele kleuter- en lagere school met een familiaal karakter. Wij willen onze aandacht zowel richten op het cognitieve, op het sociaal-emotionele als op het muzische vlak. Wij willen vooral geloven in kinderen en hun mogelijkheden en hen alle kansen geven om uit te groeien tot gelukkige en harmonische jonge mensen.";"Jan De Voslei 23A, 2020 Antwerpen";"4.3889899";"51.1885275";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/domino.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009986"
"H. Pius X-instituut";"Kindvriendelijke, multiculturele, basisschool voor jongens en meisjes waar alle kinderen gelijk en even belangrijk zijn.

Wij staan open voor kleuters vanaf 5 jaar en voor leerlingen voor de lagere school. Ook anderstalige nieuwkomers krijgen bij ons een stevige start.

Als onze nieuwe gebouwen klaar zijn breiden we uit naar een volledige basischool van 2,5 tot 12 j.";"VIIde-Olympiadelaan 25, 2020 Antwerpen";"4.3878308";"51.1836163";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009990"
"Maria Boodschap";"De juiste school kiezen voor je kind is niet zo eenvoudig! Ben je op zoek naar een kleine school op maat van uw kind? Een school waar gezelligheid troef is? In onze school kan ieder kind zich goed voelen en er met plezier bijhoren. Waarden en normen, respect en verdraagzaamheid zijn sleutelwoorden. Bij ons kan elk kind schitteren! Iedereen heeft wel een talent: eigen aardig, evenwaardig! Wij zorgen voor eigentijds, katholiek en kwaliteitsvol onderwijs voor uw kind van 2,5 jaar tot 12 jaar. Ochtendonthaal vanaf 7u15, avondopvang tot 17u30. Zin om erbij te horen? Kom de sfeer proeven en voelen! Wij verwelkomen je met open armen.";"Perustraat 4, 2030 Antwerpen";"4.4238083";"51.2531698";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/maria boodschap.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009994"
"Willem Tell";"Wij proberen onze kinderen veel aandacht bij te brengen voor gezondheid, voor het milieu, veel sporten en bewegen, ... . Voor onze kleinste kleuters is er de knuffelklas. Tussen de middag kunnen ze ook een middagdutje doen. We hebben een hele grote speeltuin en ook een kleine tuin met kippen en cavia's. Wij hebben een zeer grote speelplaats en speelgoedtoog voor de lagere school. Om de twee weken gaan de kleuters van de 3e kleuterklas zwemmen in het Schindebad te Ekeren. De lagere schoolkinderen zwemmen ook om de 14 dagen in het Schindebad. De 3e graad doet elke week aan sport (meestal buiten). We behaalden reeds voor de 7de maal ons 10 op 10 label voor verkeer.";"Kruisboogstraat 49, 2030 Antwerpen";"4.4098346";"51.2764669";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8009999"
"De Schroef (schipperskinderen)";"Onze kleuterschool is gericht op de kinderen van schippers. De school werkt met doe-dozen voor die kleutertjes die met mama en papa aan het varen zijn. Op die manier kunnen ze op het schip werkjes maken. De kleuterjuffen kijken die pakketten na als de kleutertjes opnieuw naar school komen. Op die manier kunnen de kleuterjuffen de kleuter bijsturen indien nodig. Als de ouders niet varen, komen de kleuters gewoon naar school.";"Elzasweg 14, 2030 Antwerpen";"4.4121749";"51.2423871";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010004"
"De Zwemschool";"Onze school heeft zeer zonnige lokalen. De school beschikt over twee ruime speelplaatsen waar gesport en gespeeld kan worden. Vanaf de tweede kleuterklas zwemlesjes in ons eigen zwembad. Onze school kan rekenen op een dynamisch schoolteam dat instaat voor de volledige ontplooiing van het jonge kind. Wij zien erop toe dat elk kind op verstandelijk, emotioneel, lichamelijk en creatief gebied kan opgroeien tot een jonge volwassene. Op ict-gebied kunnen onze kinderen ook een mondje meepraten. Zij hebben een op internet aangesloten computerklas. Vanaf de tweede kleuterklas is er ook in elk lokaal minstens Ã©Ã©n computer aanwezig. Kom eens een kijkje nemen, jullie zijn welkom.";"Quebecstraat 3, 2030 Antwerpen";"4.4226978";"51.2582100";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/zwemschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010008"
"De Zwemschool";"Onze school heeft zeer zonnige lokalen. De school beschikt over twee ruime speelplaatsen waar gesport en gespeeld kan worden. Vanaf de tweede kleuterklas zwemlesjes in ons eigen zwembad. Onze school kan rekenen op een dynamisch schoolteam dat instaat voor de volledige ontplooiing van het jonge kind. Wij zien erop toe dat elk kind op verstandelijk, emotioneel, lichamelijk en creatief gebied kan opgroeien tot een jonge volwassene. Op ict-gebied kunnen onze kinderen ook een mondje meepraten. Zij hebben een op internet aangesloten computerklas. Vanaf de tweede kleuterklas is er ook in elk lokaal minstens Ã©Ã©n computer aanwezig. Kom eens een kijkje nemen, jullie zijn welkom.";"Dokter Decrolystraat 2, 2030 Antwerpen";"4.4226978";"51.2582100";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/zwemschool 2.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010010"
"De Brem";"In onze school krijgt je kind wat het nodig heeft: een prima opleiding, een uitstekende vorming en opvoeding in een rustige en kindvriendelijke omgeving. Er is een aparte ingang voor de kleutertjes en twee veilige afgesloten speeltuinen. De kindjes zitten in zonnige en ruime lokalen in een modern gebouw. Ook de lagere school beschikt over moderne klassen. De school heeft een dynamisch leerkrachtenkorps met oog voor de noden van je kind. Je kan gerust zijn: hier is je kind in bekwame en professionele handen en wordt je kindje maximaal voorbereid op zijn of haar toekomst. Wij streven ernaar om je kind net dat meer te geven zodat het zich als een waardig en sociaalvoelend mens kan ontplooien. Leerlingen worden op hun eigen niveau geholpen en meerbegaafde leerlingen krijgen ook dat waar zij recht op hebben. Ouders participeren ook in de werking van de school.";"Bremstraat 1, 2040 Antwerpen";"4.3260667";"51.3573076";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010012"
"Noordland";"Afdeling Lagere school. (Kleuterschool: Spaanse Molenstraat 48 - Zandvliet)";"Begijnhoeve 6, 2040 Antwerpen";"4.3093810";"51.3615351";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/noordland.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010016"
"Noordland";"Afdeling Kleuterschool (Lagere school: Begijnhoeve 6 - Zandvliet)";"Spaanse Molenstraat 48, 2040 Antwerpen";"4.3114543";"51.3603736";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010018"
"Berenschool";"De berenschool wil alle kinderen zo goed mogelijk begeleiden in hun groei naar volwassenheid. Onze kleuterschool beschikt over ruime lokalen voorzien van mooi educatief materiaal en computerhoekjes. Bovendien kunnen de kleuters spelen in een grote, veilige speeltuin. Wij kiezen voor een individuele aanpak van ieder kind steeds in samenspraak met de ouders. We besteden extra zorg aan de zwakkere kinderen. Maar ook de meerbegaafde kinderen verdienen extra aandacht. Daarom beschikken wij over een 'kangoeroeklas' waar gedurende enkele uren per week gewerkt wordt aan projecten en dieper wordt ingegaan op de aangeboden leerstof. We beschikken over een volledig ingerichte computerklas. Jaarlijks werken we met de hele school enkele projecten uit. De Berenschool heeft een actieve oudervereniging waar iedereen van harte welkom is. De Berenschool is gelegen tussen de weilanden in het Noorden van Antwerpen. Kom zeker eens een kijkje nemen!";"Monnikenhofstraat 25, 2040 Berendrecht";"4.3166456";"51.3445962";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/berenschool2.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010020"
"De Brenne";"Kleuter- en lager onderwijs. Voorbewaking vanaf 7u00 tot 8u15. Nabewaking tot 18u00. Nabewaking woensdag tot 13u00. Geen opvang tijdens schoolvakanties.";"Monnikenhofstraat 3, 2040 Antwerpen";"4.3165664";"51.3445518";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de Brenne.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010024"
"Tehuis voor schipperskinderen De Spits";"Internaat met ingebouwde basisschool. Internaat mogelijk voor studenten secundair onderwijs. Moeten zich wel inschrijven in een secundaire school die bij hun gekozen richting past. Verplaatsing van internaat naar school met gebruik van het openbaar vervoer.";"Thonetlaan 106, 2050 Antwerpen";"4.3896133";"51.2248582";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010030"
"School aan de Stroom";"De "School aan de Stroom" is gelegen aan de Schelde en is een school "in beweging", vandaar de naam! In onze basisschool wordt onderwijs op maat gegeven aan een multiculturele gemeenschap. Via overleg met zorgcoÃ¶rdinator en GOK-leerkracht, is de klasleerkracht in staat om sterk gedifferentieerd te werken: extra steun aan leerlingen die het eens wat moeilijker hebben, maar ook aandacht voor kinderen die meer aankunnen, bv. in de kangoeroeklas. We trachten elk kind een zo stevig mogelijke basis te geven op zijn/haar niveau. Het welbevinden en de betrokkenheid van alle leerlingen is hierbij erg belangrijk! Door een goede samenwerking tracht ons team de overgang van de kleuterschool naar de lagere school en naar de middenschool zo gemakkelijk mogelijk te maken. In onze kleuterschool is ook een kinderdagverblijf gevestigd.";"Willem Van Haechtlaan 66, 2050 Antwerpen";"4.3840058";"51.2311862";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/schoolaandestroom.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010036"
"De @penstaartjes";"Een stedelijke school in een groene omgeving nabij de belangrijkste tram- en bushaltes op Linkeroever. Dankzij een goed uitgebouwd zorgbeleid hebben leerkrachten en zorgteam oog voor de kwaliteiten van elk kind. Zo differentieert de leerkracht binnen de klas, helpt de GOK-juf waar nodig en hebben wij een Kangoeroeklas voor wie een leervoorsprong heeft. De @penstaartjes is een kindercampus: van 0 maanden tot 12 jaar kan uw kind hier terecht in het kinderdagverblijf, de kleuterschool en daarna de lagere school. Voor inschrijvingen van kinderen jonger dan 3 jaar kan u terecht in het kinderverblijf Janneke Maan.";"Hanegraefstraat 15, 2050 Antwerpen";"4.3801666";"51.2189633";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/de_apenstaartjes.JPG";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010041"
"De Dobbelsteen";"De Dobbelsteen is een multiculturele vrije jenaplanschool waar de zorg voor elkaar en voor elk kind afzonderlijk zeer belangrijk is. Onze school ligt in een groene omgeving op Sint-Anneke. De dobbelsteen telt zes vlakken: 1) De ervaringswereld van het kind staat centraal. 2) Speciale aandacht voor sociale en emotionele vaardigheden. 3) De technologie van PC en internet. 4) Respectvol leren omgaan met verscheidenheid. 5) Sport en beweging: er is voetbal en aÃ«robic tijdens de middagpauze. 6) Creativiteit en kunstzinnigheid met regelmatig toneelvoorstellingen, onze school heeft ook een kinderkoor. Onze school heeft ook een mooi schoollied! De school heeft 2 vestigingsplaatsen: E. Verhaerenlaan 19 voor kleuters en 1ste, 2de en 3de leerjaar W. Gijsselsstraat 1 voor 4de, 5de en 6de leerjaar.";"Emile Verhaerenlaan 19, 2050 Antwerpen";"4.3830697";"51.2234816";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010045"
"De Dobbelsteen";"De Dobbelsteen is een multiculturele vrije jenaplanschool waar de zorg voor elkaar en voor elk kind afzonderlijk zeer belangrijk is. Onze school ligt in een groene omgeving op Sint-Anneke. De dobbelsteen telt zes vlakken: 1) De ervaringswereld van het kind staat centraal. 2) Speciale aandacht voor sociale en emotionele vaardigheden.  3) De technologie van PC en internet. 4) Respectvol leren omgaan met verscheidenheid. 5) Sport en beweging: er is voetbal en aÃ«robic tijdens de middagpauze. 6) Creativiteit en kunstzinnigheid met regelmatig toneelvoorstellingen, onze school heeft ook een kinderkoor. Onze school heeft ook een mooi schoollied! De school heeft 2 vestigingsplaatsen: E. Verhaerenlaan 19 voor kleuters en 1ste, 2de en 3de leerjaar W. Gijsselsstraat 1 voor 4de, 5de en 6de leerjaar.";"Willem Gijsselsstraat 1, 2050 Antwerpen";"4.3772112";"51.2234076";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010049"
"Sint-Anna Goethe";"Sint-Annacollege Goethestraat is een basisschool (kleuter en lagere school) in een groene omgeving. Een open school waar een brede diversiteit van kinderen en ouders welkom is, zowel vanuit de onmiddellijke buurt als vanuit de wijdere omgeving en waar openheid voor elke positieve inbreng bestaat. Een familiale school waar een gemoedelijke, warme sfeer heerst en waar aandacht wordt geschonken aan elk individu. Een zorgzame school met aandacht voor kinderen die uit de boot dreigen te vallen. De school wil haar verantwoordelijkheid opnemen naar alle kinderen: ze begeleiden en ondersteunen waar we dat kunnen, een doordachte doorverwijzing organiseren waar het moet. Een school die kwalitatief goed onderwijs geeft. Een katholieke school waar gelovig-zijn vooral zichtbaar en tastbaar wordt in de manier waarop mensen met elkaar en met de samenleving omgaan.";"Goethestraat 1, 2050 Antwerpen";"4.3913842";"51.2314081";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010053"
"Sint-Eligiusinstituut";"Wij zijn een "vrolijke school" die veel aandacht heeft voor het welbevinden van de kinderen. We streven dan ook naar een werksfeer waarbij kinderen de kans krijgen om te experimenteren, te lukken en te mislukken en dit zoveel mogelijk in samenwerking met de leerkracht en de medeleerlingen.";"Van Helmontstraat 29, 2060 Antwerpen";"4.4362569";"51.2254191";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/sponsortocht 094.JPG";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010061"
"De Vlinders";"Onze school is een multiculturele school zonder drempels! De Vlindertuin is onze kleuterafdeling waar kinderen welkom zijn vanaf 2,5 jaar. De Vlinders is onze lagere afdeling. In onze school werken we aan de ontplooiing van ieder kind als individu dat durft op te komen voor zichzelf. Anderzijds wordt er ook gewerkt aan het sociaal gedrag.";"Lange Beeldekensstraat 258, 2060 Antwerpen";"4.4338744";"51.2218720";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/Lange Beeldekensstraat258.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8010063"
